CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1733,Female,1,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,28.52,1619.14,No
CUST1732,Female,0,No,No,44,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,826.63,No
CUST1731,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.21,557.46,Yes
CUST1730,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.6,892.95,No
CUST1729,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.88,640.04,Yes
CUST1728,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,61.5,3868.97,No
CUST1727,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.88,94.88,Yes
CUST1726,Male,0,No,No,71,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,120.0,8600.36,No
CUST1725,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.93,3752.84,Yes
CUST1724,Female,0,Yes,No,37,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,76.67,2945.21,No
CUST1723,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.36,4843.53,Yes
CUST1722,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,49.54,643.06,No
CUST1721,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,29.12,118.5,No
CUST1720,Female,1,Yes,No,24,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),70.82,1712.66,Yes
CUST1719,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,81.53,918.06,No
CUST1718,Male,1,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.63,632.93,No
CUST1717,Female,1,No,No,10,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,53.99,554.51,No
CUST1716,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),83.04,5635.48,Yes
CUST1715,Female,0,Yes,No,35,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.2,1570.11,Yes
CUST1714,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,84.41,3234.84,No
CUST1713,Male,0,No,No,33,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,98.88,3284.63,Yes
CUST1712,Male,0,Yes,No,22,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.23,1538.62,No
CUST1711,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,69.88,1294.97,No
CUST1710,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),47.49,3303.68,No
CUST1709,Female,0,No,No,26,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,85.39,2253.52,No
CUST1708,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),50.41,3108.55,No
CUST1707,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,81.38,2653.07,No
CUST1706,Male,0,No,No,60,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.16,4161.46,Yes
CUST1705,Female,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,105.09,5529.9,Yes
CUST1704,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,18.0,339.42,Yes
CUST1703,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),40.06,123.2,No
CUST1702,Male,0,No,No,57,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,56.63,3254.8,No
CUST1701,Male,1,Yes,No,60,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,94.06,5671.33,No
CUST1700,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,64.54,64.54,No
CUST1699,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),58.22,2650.86,Yes
CUST1698,Male,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,120.0,1767.61,Yes
CUST1697,Female,0,No,No,29,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),74.63,2065.43,No
CUST1696,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,61.33,1590.54,Yes
CUST1695,Female,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.46,1410.9,Yes
CUST1694,Male,1,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,104.4,1311.22,No
CUST1693,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,18.0,1281.16,No
CUST1692,Female,0,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,44.24,2693.23,No
CUST1691,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,1137.34,Yes
CUST1690,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.55,5648.54,No
CUST1689,Male,0,No,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,31.13,62.67,No
CUST1688,Female,0,No,No,1,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.39,98.39,No
CUST1687,Male,0,Yes,No,53,No,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,92.81,5115.77,No
CUST1686,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,116.13,6177.51,No
CUST1685,Female,0,Yes,Yes,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.5,3447.52,No
CUST1684,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,80.41,1670.71,Yes
CUST1683,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),18.0,987.99,No
CUST1682,Male,0,No,No,15,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),65.1,929.17,Yes
CUST1681,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.23,1725.81,Yes
CUST1680,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,40.65,2600.0,No
CUST1679,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,55.87,4211.97,No
CUST1678,Female,0,No,No,10,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.55,422.27,Yes
CUST1677,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),79.18,2391.36,No
CUST1676,Male,0,Yes,No,23,No,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.86,1764.24,Yes
CUST1675,Female,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.26,2010.86,No
CUST1674,Male,1,Yes,Yes,31,No,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),61.53,1959.6,No
CUST1673,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,120.0,6380.56,No
CUST1672,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,73.91,2011.81,No
CUST1671,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,92.73,264.61,No
CUST1670,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,112.05,7204.43,Yes
CUST1669,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),56.7,941.96,No
CUST1668,Male,0,No,Yes,9,No,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),54.83,483.64,No
CUST1667,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,45.88,3049.33,No
CUST1666,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,39.49,1419.34,No
CUST1665,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,39.14,1782.07,No
CUST1664,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,55.97,3444.06,No
CUST1663,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.6,3326.84,No
CUST1662,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),52.74,1663.71,Yes
CUST1661,Female,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.19,173.98,Yes
CUST1660,Male,0,No,No,3,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,70.08,212.48,No
CUST1659,Female,0,No,Yes,28,No,No,No,No,No,No,No,No,No,One year,No,Electronic check,68.63,1879.71,Yes
CUST1658,Female,0,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,91.43,278.05,No
CUST1657,Male,1,No,No,47,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.31,2181.0,No
CUST1656,Male,0,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.33,655.68,No
CUST1655,Male,0,Yes,No,69,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.39,5691.62,No
CUST1654,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,69.22,2426.7,No
CUST1653,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.88,2267.18,Yes
CUST1652,Female,0,Yes,No,55,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),76.07,4079.81,No
CUST1651,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.82,4439.71,Yes
CUST1650,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),89.51,1565.12,No
CUST1649,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),67.58,3374.2,Yes
CUST1648,Female,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),71.6,217.7,Yes
CUST1647,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.8,947.96,Yes
CUST1646,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,27.68,743.14,Yes
CUST1645,Female,0,No,No,9,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),116.18,1052.92,No
CUST1644,Male,0,No,Yes,69,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,59.8,3922.3,No
CUST1643,Male,0,Yes,No,43,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,85.45,3845.27,No
CUST1642,Male,0,No,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),102.12,6935.84,Yes
CUST1641,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),82.53,1782.23,No
CUST1640,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.81,5021.42,Yes
CUST1639,Male,0,No,No,2,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),43.84,88.88,Yes
CUST1638,Male,1,No,Yes,4,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),105.46,438.37,No
CUST1637,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.5,1644.15,No
CUST1636,Female,1,Yes,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.21,262.7,No
CUST1635,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),35.46,2431.95,Yes
CUST1634,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),27.7,107.84,Yes
CUST1633,Female,0,No,No,42,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.01,1756.8,No
CUST1632,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),68.76,502.07,No
CUST1631,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),63.88,2828.77,No
CUST1630,Female,0,Yes,No,52,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.83,3532.67,No
CUST1629,Male,0,No,No,57,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),103.81,5916.86,No
CUST1628,Male,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.46,3903.19,No
CUST1627,Female,0,No,No,63,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,98.96,5941.64,Yes
CUST1626,Male,0,Yes,No,52,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),18.32,973.57,No
CUST1625,Male,1,No,Yes,53,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,63.65,3289.0,No
CUST1624,Female,0,No,No,27,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,38.03,1068.77,No
CUST1623,Male,1,No,No,68,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,52.13,3692.4,No
CUST1622,Male,0,Yes,No,63,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Electronic check,51.73,3269.25,No
CUST1621,Male,1,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),57.95,835.62,Yes
CUST1620,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.63,3240.62,No
CUST1619,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),79.42,1142.45,Yes
CUST1618,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),31.12,448.13,No
CUST1617,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),22.33,463.33,Yes
CUST1616,Male,0,No,Yes,49,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,103.45,4839.37,Yes
CUST1615,Female,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),58.95,916.53,No
CUST1614,Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,93.05,3924.39,No
CUST1613,Male,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.32,1029.82,No
CUST1612,Female,0,No,Yes,23,No,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,79.31,1763.62,Yes
CUST1611,Female,0,Yes,No,46,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),60.42,2747.98,Yes
CUST1610,Male,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.17,1513.37,Yes
CUST1609,Female,0,Yes,No,52,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),80.8,4246.17,No
CUST1608,Female,0,No,No,38,Yes,No,DSL,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,67.38,2564.33,No
CUST1607,Male,0,Yes,No,36,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.64,1904.86,Yes
CUST1606,Male,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,96.82,661.12,No
CUST1605,Male,0,No,Yes,30,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.19,2528.09,No
CUST1604,Male,0,No,No,69,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,118.32,8571.54,No
CUST1603,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,45.46,945.73,No
CUST1602,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,31.68,772.98,No
CUST1601,Male,0,No,No,34,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,70.31,2505.36,No
CUST1600,Male,0,Yes,No,53,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.09,3494.62,No
CUST1599,Male,0,Yes,No,68,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.95,5070.73,No
CUST1598,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.47,1100.51,Yes
CUST1597,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),69.29,4026.95,Yes
CUST1596,Female,0,No,Yes,47,No,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.72,3997.81,Yes
CUST1595,Male,0,No,Yes,42,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.0,779.86,No
CUST1594,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),90.58,4988.34,Yes
CUST1593,Male,0,Yes,No,37,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.01,1733.46,No
CUST1592,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.39,2272.46,No
CUST1591,Female,0,Yes,No,43,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.25,4450.88,No
CUST1590,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,83.47,4132.97,No
CUST1589,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.34,2759.04,No
CUST1588,Male,0,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.41,976.6,No
CUST1587,Male,0,Yes,Yes,25,No,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,63.28,1654.18,No
CUST1586,Male,0,Yes,No,21,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,35.94,776.19,No
CUST1585,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),49.69,1488.49,Yes
CUST1584,Female,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.0,367.66,No
CUST1583,Male,0,No,Yes,4,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.47,294.74,Yes
CUST1582,Male,0,No,No,8,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,30.34,248.29,No
CUST1581,Female,1,Yes,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.06,800.75,Yes
CUST1580,Male,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),46.38,3152.86,Yes
CUST1579,Male,0,No,No,6,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,120.0,751.0,No
CUST1578,Male,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,64.62,2429.21,No
CUST1577,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),56.18,3334.54,No
CUST1576,Male,1,Yes,No,51,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),77.04,3994.15,No
CUST1575,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,78.19,5515.12,No
CUST1574,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,38.41,559.46,No
